product_name,description,category,subcategory,price_value,price_raw,currency,source,seller,location,url,ratings,reviews,source_file,renewable_type,product_type,document_text,summary,doc_id
"ALLPOWERS SOLAX SE200 200W Portable Solar Panel, High-Efficiency Monocrystalline, IP68 Waterproof Solar Charger for Power Stations, RV, Camping, Off-Grid & Emergency Power",,solar,panel,12739.0,"₱12,739.00",PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i15428410831.html,,,lazada_products_solar_panel.csv,solar,panel,"ALLPOWERS SOLAX SE200 200W Portable Solar Panel, High-Efficiency Monocrystalline, IP68 Waterproof Solar Charger for Power Stations, RV, Camping, Off-Grid & Emergency Power. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 12739.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i15428410831.html.","ALLPOWERS SOLAX SE200 200W Portable Solar Panel, High-Efficiency Monocrystalline, IP68 Waterproof Solar Charger for Power Stations, RV, Camping, Off-Grid & Emergency Power.",prod_006545
Gentai 200/400 Watt 12V Solar Panel Starter Kit for Home Solar Power 200W Solar Panel,,solar,panel,4399.0,"₱4,399.00",PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i4812907097.html,,,lazada_products_solar_panel.csv,solar,panel,Gentai 200/400 Watt 12V Solar Panel Starter Kit for Home Solar Power 200W Solar Panel. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 4399.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i4812907097.html.,Gentai 200/400 Watt 12V Solar Panel Starter Kit for Home Solar Power 200W Solar Panel.,prod_006546
PATGEAR | Portable Outdoor Solar Panel,,solar,panel,986.97,₱986.97,PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i5367580918.html,,,lazada_products_solar_panel.csv,solar,panel,PATGEAR | Portable Outdoor Solar Panel. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 986.97. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i5367580918.html.,PATGEAR | Portable Outdoor Solar Panel.,prod_006547
LIWAN | Portable Solar Panel for Outdoor Power Generation 500W,,solar,panel,11216.56,"₱11,216.56",PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i15387026273.html,,,lazada_products_solar_panel.csv,solar,panel,LIWAN | Portable Solar Panel for Outdoor Power Generation 500W. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 11216.56. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i15387026273.html.,LIWAN | Portable Solar Panel for Outdoor Power Generation 500W.,prod_006548
Foldable Solar Panels 200W - CTECHi,,solar,panel,9888.0,"₱9,888.00",PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i4244385192.html,,,lazada_products_solar_panel.csv,solar,panel,Foldable Solar Panels 200W - CTECHi. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 9888.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i4244385192.html.,Foldable Solar Panels 200W - CTECHi.,prod_006549
BAOZHASHAN | Solar Portable Photovoltaic Charging Panel 12V,,solar,panel,1080.0,"₱1,080.00",PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i15419103069.html,,,lazada_products_solar_panel.csv,solar,panel,BAOZHASHAN | Solar Portable Photovoltaic Charging Panel 12V. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 1080.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i15419103069.html.,BAOZHASHAN | Solar Portable Photovoltaic Charging Panel 12V.,prod_006550
DJI 120W Solar Panel 26V /7A Solar Panel Kit for Power Station Foldable Comes with a 3-meter Extension Cable for Outdoor Camping,,solar,panel,15900.0,"₱15,900.00",PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i4585546228.html,,,lazada_products_solar_panel.csv,solar,panel,DJI 120W Solar Panel 26V /7A Solar Panel Kit for Power Station Foldable Comes with a 3-meter Extension Cable for Outdoor Camping. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 15900.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i4585546228.html.,DJI 120W Solar Panel 26V /7A Solar Panel Kit for Power Station Foldable Comes with a 3-meter Extension Cable for Outdoor Camping.,prod_006551
Circuitrocks Solar Panel 5.5V 300mA Output USB Solar Battery Charger 1.65W,,solar,panel,225.0,₱225.00,PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i126142420.html,,,lazada_products_solar_panel.csv,solar,panel,Circuitrocks Solar Panel 5.5V 300mA Output USB Solar Battery Charger 1.65W. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 225.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i126142420.html.,Circuitrocks Solar Panel 5.,prod_006552
Pecron | High Efficiency Portable Foldable Solar Panel IP67,,solar,panel,19196.0,"₱19,196.00",PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i15465197904.html,,,lazada_products_solar_panel.csv,solar,panel,Pecron | High Efficiency Portable Foldable Solar Panel IP67. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 19196.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i15465197904.html.,Pecron | High Efficiency Portable Foldable Solar Panel IP67.,prod_006553
2W 5V 380MA USB Mini Solar Panel Module DIY Polysilicon Solar Cell Charger for Phone USB Fan,,solar,panel,271.0,₱271.00,PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i15447159830.html,,,lazada_products_solar_panel.csv,solar,panel,2W 5V 380MA USB Mini Solar Panel Module DIY Polysilicon Solar Cell Charger for Phone USB Fan. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 271.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i15447159830.html.,2W 5V 380MA USB Mini Solar Panel Module DIY Polysilicon Solar Cell Charger for Phone USB Fan.,prod_006554
High-Gr e Monocrystalline Polycrystalline Raw Solar Panel,,solar,panel,201.0,₱201.00,PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i15462903013.html,,,lazada_products_solar_panel.csv,solar,panel,High-Gr e Monocrystalline Polycrystalline Raw Solar Panel. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 201.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i15462903013.html.,High-Gr e Monocrystalline Polycrystalline Raw Solar Panel.,prod_006555
Solar Panel 6V 6W Foldable Solar Panel USB Emergency Charging Board Flexible Solar Charger Camping Hiking Mobile Power Battery Charger Electrical Circuitry & Parts,,solar,panel,355.0,₱355.00,PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i4568412636.html,,,lazada_products_solar_panel.csv,solar,panel,Solar Panel 6V 6W Foldable Solar Panel USB Emergency Charging Board Flexible Solar Charger Camping Hiking Mobile Power Battery Charger Electrical Circuitry & Parts. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 355.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i4568412636.html.,Solar Panel 6V 6W Foldable Solar Panel USB Emergency Charging Board Flexible Solar Charger Camping Hiking Mobile Power Battery Charger Electrical Circuitry & Parts.,prod_006556
Trina Solar 540W single crystal solar panels fishing boat household 24V photovoltaic panels photovoltaic panels,,solar,panel,11584.34,"₱11,584.34",PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i5140409201.html,,,lazada_products_solar_panel.csv,solar,panel,Trina Solar 540W single crystal solar panels fishing boat household 24V photovoltaic panels photovoltaic panels. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 11584.34. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i5140409201.html.,Trina Solar 540W single crystal solar panels fishing boat household 24V photovoltaic panels photovoltaic panels.,prod_006557
Outdoor Solar Panel 5V 6V DIY,,solar,panel,128.0,₱128.00,PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i4789860128.html,,,lazada_products_solar_panel.csv,solar,panel,Outdoor Solar Panel 5V 6V DIY. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 128.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i4789860128.html.,Outdoor Solar Panel 5V 6V DIY.,prod_006558
SUNKET 10BB New Technology German Top Quality Monocrystalline Solar Panel 150W 64 Cells 5 Year Warranty,,solar,panel,4688.0,"₱4,688.00",PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i3265668771.html,,,lazada_products_solar_panel.csv,solar,panel,SUNKET 10BB New Technology German Top Quality Monocrystalline Solar Panel 150W 64 Cells 5 Year Warranty. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 4688.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i3265668771.html.,SUNKET 10BB New Technology German Top Quality Monocrystalline Solar Panel 150W 64 Cells 5 Year Warranty.,prod_006559
30W 22V SUNRI Poly Solar Panel (1pcs),,solar,panel,1549.0,"₱1,549.00",PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i4295180423.html,,,lazada_products_solar_panel.csv,solar,panel,30W 22V SUNRI Poly Solar Panel (1pcs). Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 1549.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i4295180423.html.,30W 22V SUNRI Poly Solar Panel (1pcs).,prod_006560
100 Watt Portable Solar Panel Lightweight 100W Solar Panel for Boat,,solar,panel,2186.0,"₱2,186.00",PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i5049801648.html,,,lazada_products_solar_panel.csv,solar,panel,100 Watt Portable Solar Panel Lightweight 100W Solar Panel for Boat. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 2186.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i5049801648.html.,100 Watt Portable Solar Panel Lightweight 100W Solar Panel for Boat.,prod_006561
8W 5V Solar Panel Type-C Output 1600MA Solar Portable Charging Panel Monolithic Silicon Scratchproof 3V-5V Mobile Phone Chargers,,solar,panel,749.35,₱749.35,PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i15440663082.html,,,lazada_products_solar_panel.csv,solar,panel,8W 5V Solar Panel Type-C Output 1600MA Solar Portable Charging Panel Monolithic Silicon Scratchproof 3V-5V Mobile Phone Chargers. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 749.35. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i15440663082.html.,8W 5V Solar Panel Type-C Output 1600MA Solar Portable Charging Panel Monolithic Silicon Scratchproof 3V-5V Mobile Phone Chargers.,prod_006562
Portable Small Solar Panel For Outdoor Emergency Phone Charging,,solar,panel,452.16,₱452.16,PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i15421221174.html,,,lazada_products_solar_panel.csv,solar,panel,Portable Small Solar Panel For Outdoor Emergency Phone Charging. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 452.16. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i15421221174.html.,Portable Small Solar Panel For Outdoor Emergency Phone Charging.,prod_006563
Solar Panel Pv 1000W Solar Module 800W Solar Cell Panel Generator For Battery Tv Fan,,solar,panel,1098.0,"₱1,098.00",PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i5197172258.html,,,lazada_products_solar_panel.csv,solar,panel,Solar Panel Pv 1000W Solar Module 800W Solar Cell Panel Generator For Battery Tv Fan. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 1098.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i5197172258.html.,Solar Panel Pv 1000W Solar Module 800W Solar Cell Panel Generator For Battery Tv Fan.,prod_006564
Solar Panel 3w 6v 0.4amps 198mm Round Solar Panel,,solar,panel,255.0,₱255.00,PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i262656499.html,,,lazada_products_solar_panel.csv,solar,panel,Solar Panel 3w 6v 0.4amps 198mm Round Solar Panel. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 255.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i262656499.html.,Solar Panel 3w 6v 0.,prod_006565
Resin DIY Solar Panel,,solar,panel,450.0,₱450.00,PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i15455497955.html,,,lazada_products_solar_panel.csv,solar,panel,Resin DIY Solar Panel. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 450.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i15455497955.html.,Resin DIY Solar Panel.,prod_006566
XIANXINGREN | Waterproof Portable Solar Panel 12V 6W,,solar,panel,1588.49,"₱1,588.49",PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i15442689322.html,,,lazada_products_solar_panel.csv,solar,panel,XIANXINGREN | Waterproof Portable Solar Panel 12V 6W. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 1588.49. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i15442689322.html.,XIANXINGREN | Waterproof Portable Solar Panel 12V 6W.,prod_006567
"Factory direct solar photovoltaic panels, monocrystalline silicon components, solar panels, power generation panels, 200W photovoltaic panels, power generation households.",,solar,panel,835.33,₱835.33,PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i4810492378.html,,,lazada_products_solar_panel.csv,solar,panel,"Factory direct solar photovoltaic panels, monocrystalline silicon components, solar panels, power generation panels, 200W photovoltaic panels, power generation households.. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 835.33. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i4810492378.html.","Factory direct solar photovoltaic panels, monocrystalline silicon components, solar panels, power generation panels, 200W photovoltaic panels, power generation households.",prod_006568
Photovoltaic solar panel 9V15W aluminum alloy frame with bracket line length of 4.5 meters brand new product A See details.,,solar,panel,1402.73,"₱1,402.73",PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i4941906520.html,,,lazada_products_solar_panel.csv,solar,panel,Photovoltaic solar panel 9V15W aluminum alloy frame with bracket line length of 4.5 meters brand new product A See details.. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 1402.73. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i4941906520.html.,Photovoltaic solar panel 9V15W aluminum alloy frame with bracket line length of 4.,prod_006569
GUANGHEXINGHUO | Monocrystalline Solar Panel,,solar,panel,2172.0,"₱2,172.00",PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i4507089092.html,,,lazada_products_solar_panel.csv,solar,panel,GUANGHEXINGHUO | Monocrystalline Solar Panel. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 2172.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i4507089092.html.,GUANGHEXINGHUO | Monocrystalline Solar Panel.,prod_006570
Polycrystalline Solar Panel Built-in 3 Batteries,,solar,panel,400.0,₱400.00,PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i4792012587.html,,,lazada_products_solar_panel.csv,solar,panel,Polycrystalline Solar Panel Built-in 3 Batteries. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 400.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i4792012587.html.,Polycrystalline Solar Panel Built-in 3 Batteries.,prod_006571
"Solar panels, flexible panels, photovoltaic panels on vehicle roofs, 100W panels, 12V semi-flexible solar panels.",,solar,panel,2758.18,"₱2,758.18",PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i4831222022.html,,,lazada_products_solar_panel.csv,solar,panel,"Solar panels, flexible panels, photovoltaic panels on vehicle roofs, 100W panels, 12V semi-flexible solar panels.. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 2758.18. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i4831222022.html.","Solar panels, flexible panels, photovoltaic panels on vehicle roofs, 100W panels, 12V semi-flexible solar panels.",prod_006572
TIANYINGSHITONG | Home Outdoor Waterproof Portable Folding Solar Panels,,solar,panel,18864.0,"₱18,864.00",PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i15465168354.html,,,lazada_products_solar_panel.csv,solar,panel,TIANYINGSHITONG | Home Outdoor Waterproof Portable Folding Solar Panels. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 18864.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i15465168354.html.,TIANYINGSHITONG | Home Outdoor Waterproof Portable Folding Solar Panels.,prod_006573
1000W Foldable Solar Panel USB Type C Mobile Phone Charging Waterproof Outdoor PC Hiking Camping Portable Battery Bank Charging,,solar,panel,1394.9,"₱1,394.90",PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i5377711002.html,,,lazada_products_solar_panel.csv,solar,panel,1000W Foldable Solar Panel USB Type C Mobile Phone Charging Waterproof Outdoor PC Hiking Camping Portable Battery Bank Charging. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 1394.9. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i5377711002.html.,1000W Foldable Solar Panel USB Type C Mobile Phone Charging Waterproof Outdoor PC Hiking Camping Portable Battery Bank Charging.,prod_006574
Solar Panel for Power Station,,solar,panel,1899.0,"₱1,899.00",PHP,lazada,,,https://www.lazada.com.ph/products/pdp-i4725785549.html,,,lazada_products_solar_panel.csv,solar,panel,Solar Panel for Power Station. Category: solar/panel. Renewable: solar. Type: panel. Price: PHP 1899.0. Source: lazada. Ratings:  ( reviews). URL: https://www.lazada.com.ph/products/pdp-i4725785549.html.,Solar Panel for Power Station.,prod_006575
